Date,MRP,Q1,DR1,SP,Q2,DR2,MSP,Q3,DR3,Base Price,Probable Index for Bp,Adj Close,Discount,Discount%,General Discount,GD%,Product Availibility index,Quantity ( kg ).1,Total Market Value ( in Thousands ),D-S Ratio,City,Avg. Correlation ( MRP Vs SP ),Avg. Correlation ( MRP Vs MSP ),Avg. Correlation ( MSP Vs SP ),Avg. Correlation ( MRP Vs BP ),Avg. Correlation ( SP Vs BP )
04-06-2019,193.979996,4720.133658,0.341852881,181.100006,3682.246255,0.266684502,179.610001,5405.120087,0.391462617,183.9475023,0.75,193.600006,12.87999,6.639854761,10.03249375,5.171921825,,13807.5,2678378.795,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
05-06-2019,201.279999,4729.823296,0.350077219,198.679993,6691.611869,0.49527873,191.850006,2089.364834,0.15464405,197.6224978,0.75,196.589996,2.600006,1.291735897,3.65750125,1.817121059,,13510.8,2719453.81,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
06-06-2019,211,6313.935043,0.311919408,204.440002,10584.89982,0.52291252,201.800003,3343.365141,0.165168072,205.4200018,0.75,205.949997,6.559998,3.109003791,5.57999825,2.644548934,,20242.2,4271104.2,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
07-06-2019,210.839996,10602.1143,0.662487224,205,3417.329167,0.213536362,203.5,1984.056537,0.123976414,206.084999,0.75,204.5,5.839996,2.769871045,4.754997,2.255263276,,16003.5,3374177.876,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
10-06-2019,216.940002,5009.484212,0.473262561,210.25,2552.816048,0.241172985,209.009995,3022.69974,0.285564453,211.6124993,0.75,212.880005,6.690002,3.083802866,5.32750275,2.455749378,,10585,2296309.921,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
11-06-2019,220.899994,9678.409119,0.83051522,219.139999,1033.744825,0.088706811,213.5,941.3460558,0.080777968,218.169998,0.75,217.100006,1.759995,0.796738365,2.729996,1.23585155,,11653.5,2574258.08,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
12-06-2019,223.380005,6776.602087,0.446234218,222.949997,2265.175389,0.149160118,209,6144.422524,0.404605663,219.5699998,0.75,209.259995,0.430008,0.192500667,3.81000525,1.705616064,,15186.2,3392293.432,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
13-06-2019,214.899994,5443.547589,0.666423563,210.380005,2204.774752,0.269918435,207.509995,519.9776585,0.063658002,210.7924998,0.75,213.910004,4.519989,2.103298802,4.10749425,1.911351496,,8168.3,1755367.621,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
14-06-2019,216.649994,6187.486509,0.832389823,211.25,428.2724337,0.057614609,210.399994,817.6410578,0.109995568,212.387497,0.75,214.919998,5.399994,2.492496723,4.262497,1.967457705,,7433.4,1610446.065,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
17-06-2019,227,3222.244431,0.261613766,215.479996,7952.14423,0.64563395,214.270004,1142.411339,0.092752285,218.057499,0.75,225.029999,11.520004,5.07489163,8.942501,3.939427753,,12316.8,2795913.6,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
18-06-2019,234.740005,8918.779969,0.701393539,228.720001,72.6432547,0.005712834,222.559998,3724.376777,0.292893627,228.6850013,0.75,224.740005,6.020004,2.56454114,6.05500375,2.579451146,,12715.8,2984906.956,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
19-06-2019,227.770004,5784.018244,0.879685213,225.110001,695.3736601,0.105758644,221.059998,95.70809553,0.014556143,224.762501,0.75,226.429993,2.660003,1.167846052,3.007503,1.320412235,,6575.1,1497610.553,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
20-06-2019,226.899994,2809.894635,0.236852079,223,6975.86394,0.588010616,216.350006,2077.741424,0.175137306,222.3125,0.75,219.619995,3.899994,1.718816264,4.587494,2.021813187,,11863.5,2691828.079,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
21-06-2019,222.179993,5760.878975,0.702366342,216.220001,423.9535886,0.05168842,215.5,2017.267436,0.245945238,217.5299988,0.75,221.860001,5.959992,2.682506161,4.64999425,2.092895129,,8202.1,1822342.521,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
24-06-2019,225.860001,2635.223715,0.458236022,223.240005,2682.128347,0.466392214,221.020004,433.4479381,0.075371764,223.3400038,0.75,223.639999,2.619996,1.16000885,2.51999725,1.115734189,,5750.8,1298875.694,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
25-06-2019,225.339996,3440.462251,0.556519993,224.389999,2453.37879,0.396852007,219.490005,288.2589588,0.046628,223.4024998,0.75,219.759995,0.949997,0.421583836,1.93749625,0.859810191,,6182.1,1393074.389,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
26-06-2019,227.229996,986.9501945,0.116013517,220.309998,308.7168082,0.036288886,218.100006,7211.532997,0.847697597,221.4874995,0.75,219.270004,6.919998,3.045371703,5.7424965,2.527173613,,8507.2,1933091.022,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
27-06-2019,222.899994,5094.693723,0.803617478,219.449997,3.701316965,0.000583832,217.350006,1241.30496,0.195798691,219.7874985,0.75,222.839996,3.449997,1.547777969,3.1124955,1.396364102,,6339.7,1413119.092,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
28-06-2019,225.169998,3664.171426,0.534806233,220.990005,1329.768683,0.194087148,220.800003,1857.459891,0.271106619,221.9875028,0.75,223.460007,4.179993,1.856372091,3.18249525,1.413374463,,6851.4,1542729.724,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
01-07-2019,233.100006,161.2234304,0.0195707,230.210007,7031.085427,0.853494225,226.279999,1045.691142,0.126935074,229.9500048,0.75,227.169998,2.889999,1.239810779,3.15000125,1.351351853,,8238,1920277.849,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
02-07-2019,229.149994,6090.681975,0.657812072,228.889999,2512.905073,0.271401347,222.220001,655.412952,0.070786581,227.2874983,0.75,224.550003,0.259995,0.113460618,1.86249575,0.812784551,,9259,2121699.794,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
03-07-2019,241.570007,9882.017326,0.695862808,239.389999,1010.507104,0.07115696,234.509995,3308.575569,0.232980232,238.715,0.75,234.899994,2.180008,0.902433223,2.855007,1.181854915,,14201.1,3430559.826,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
05-07-2019,235.449997,6655.052206,0.941881513,234.570007,111.7366438,0.015813952,230.800003,298.9111505,0.042304535,233.8475035,0.75,233.100006,0.87999,0.373748147,1.6024935,0.680608843,,7065.7,1663619.044,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
08-07-2019,232.25,2659.837667,0.452314883,231.240005,2546.489281,0.433039585,228.660004,674.1730522,0.114645532,230.8475035,0.75,230.339996,1.009995,0.434874058,1.4024965,0.603873628,,5880.5,1365746.125,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
09-07-2019,231,3824.704744,0.617804604,228.970001,1936.59391,0.312818038,227.279999,429.5013461,0.069377358,229.0550003,0.75,230.059998,2.029999,0.878787446,1.94499975,0.841991234,,6190.8,1430074.8,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
10-07-2019,238.940002,6497.359331,0.710427778,234.149994,987.0498959,0.107925024,233.139999,1661.290773,0.181647197,235.0949973,0.75,238.919998,4.790008,2.004690701,3.84500475,1.609192566,,9145.7,2185273.576,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
11-07-2019,241.5,1969.092464,0.26204254,238.139999,4338.54543,0.577364185,235.800003,1206.762106,0.160593275,238.3950003,0.75,238.600006,3.360001,1.391304762,3.10499975,1.285714182,,7514.4,1814727.6,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
12-07-2019,245.380005,4827.742814,0.524726136,239.75,2628.197214,0.285658085,239.710007,1744.559971,0.189615779,241.147503,0.75,245.080002,5.630005,2.294402513,4.232502,1.724876483,,9200.5,2257618.736,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
15-07-2019,254.419998,4086.78945,0.371522936,248,5755.782796,0.523248225,244.860001,1157.527754,0.105228839,248.8199998,0.75,253.5,6.419998,2.52338576,5.59999825,2.20108415,,11000.1,2798645.42,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
16-07-2019,253.529999,4705.395768,0.577420023,249.300003,259.0081534,0.031784041,247.929993,3184.596079,0.390795936,250.0149995,0.75,252.380005,4.229996,1.668440033,3.5149995,1.386423506,,8149,2066015.962,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
17-07-2019,258.309998,913.2042933,0.093520978,255.669998,7584.708623,0.776747737,253.350006,1266.787084,0.129731286,255.75,0.75,254.860001,2.64,1.022027804,2.559998,0.99105649,,9764.7,2522319.637,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
18-07-2019,255.75,2309.810587,0.484796009,255.050003,655.9856792,0.137681956,251.889999,1798.703734,0.377522035,254.4350013,0.75,253.539993,0.699997,0.273703617,1.31499875,0.514173509,,4764.5,1218520.875,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
19-07-2019,259.959991,3712.188689,0.526671115,255.690002,814.9651619,0.115624136,254.619995,2521.246149,0.357704749,256.4899975,0.75,258.179993,4.269989,1.642556219,3.4699935,1.334818287,,7048.4,1832302.001,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
22-07-2019,262.149994,2246.211963,0.328278376,258.75,4412.592316,0.644889559,254.190002,183.5957208,0.026832065,258.459999,0.75,255.679993,3.399994,1.296965126,3.689995,1.407589199,,6842.4,1793735.119,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
23-07-2019,260.480011,749.8686666,0.149284041,256.709991,2282.264915,0.454353868,254.5,1990.966418,0.396362091,257.0999983,0.75,260.170013,3.77002,1.447335627,3.38001275,1.297609263,,5023.1,1308417.143,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
24-07-2019,266.070007,10844.63651,0.979394237,259.170013,121.6729891,0.010988457,258.160004,106.4904982,0.009617305,260.6425093,0.75,264.880005,6.899994,2.593300191,5.42749775,2.039875825,,11072.8,2946139.974,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
25-07-2019,234.5,6748.325149,0.301018594,233.5,4782.674177,0.213337951,225.550003,10887.30067,0.485643455,231.7625008,0.75,228.820007,1,0.426439232,2.73749925,1.167377079,,22418.3,5257091.35,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
26-07-2019,230.259995,3786.669859,0.377620976,226.919998,3922.684361,0.391184854,222.25,2318.34578,0.23119417,226.5874978,0.75,228.039993,3.339997,1.450532907,3.67249725,1.594934999,,10027.7,2308978.152,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
29-07-2019,235.940002,6321.116498,0.681646932,227.089996,2475.035606,0.26689912,226.029999,477.1478959,0.051453948,229.0374983,0.75,235.770004,8.850006,3.750956144,6.90250375,2.925533479,,9273.3,2187942.421,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
30-07-2019,243.360001,5208.895731,0.642359814,232.899994,314.5618475,0.038791694,232.179993,2585.542421,0.318848492,235.3349955,0.75,242.259995,10.460007,4.298161965,8.0250055,3.297586073,,8109,1973406.248,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
31-07-2019,246.679993,4959.591652,0.540366483,243,3929.032612,0.428083133,236.649994,289.5757357,0.031550384,242.3324968,0.75,241.610001,3.679993,1.491808458,4.34749625,1.762403265,,9178.2,2264078.312,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
01-08-2019,244.509995,144.1676624,0.017454769,242.649994,254.8959948,0.030860947,231.770004,7860.436343,0.951684284,240.3949968,0.75,233.850006,1.860001,0.760705508,4.11499825,1.682957071,,8259.5,2019530.304,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
02-08-2019,236.270004,5950.570538,0.975439404,231.350006,84.05041271,0.013777853,229.229996,65.77904965,0.010782744,232.050003,0.75,234.339996,4.919998,2.082362516,4.220001,1.786092576,,6100.4,1441341.532,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
05-08-2019,231.369995,6618.64847,0.941713995,229.600006,382.067662,0.05436132,225.779999,27.58386773,0.003924686,229.0875015,0.75,228.320007,1.769989,0.76500369,2.2824935,0.986512318,,7028.3,1626137.736,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
06-08-2019,232.5,4130.665951,0.742364752,231.880005,1395.68062,0.250832217,225.75,37.85342957,0.006803032,230.5025025,0.75,230.75,0.619995,0.266664516,1.9974975,0.85913871,,5564.2,1293676.5,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
07-08-2019,233.570007,2603.979672,0.545164801,226.5,1543.197463,0.323081223,225.800003,629.322865,0.131753976,228.0925025,0.75,233.419998,7.070007,3.026932735,5.4775045,2.345123233,,4776.5,1115647.138,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
08-08-2019,239.800003,739.4800397,0.140204395,234.449997,2315.534816,0.439022205,232.649994,2219.285144,0.4207734,235.3374978,0.75,238.300003,5.350006,2.231028329,4.46250525,1.860927938,,5274.3,1264777.156,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
09-08-2019,238.960007,255.6620407,0.065584639,236.050003,1653.727377,0.424228459,233.809998,1988.810582,0.510186902,236.2175028,0.75,235.009995,2.910004,1.217778672,2.74250425,1.147683365,,3898.2,931513.8993,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
12-08-2019,235.770004,2346.587266,0.503138418,232.990005,1924.155325,0.412563589,228.75,393.1574091,0.084297993,232.6250035,0.75,229.009995,2.779999,1.179114795,3.1450005,1.333927322,,4663.9,1099607.722,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
13-08-2019,236,323.9183241,0.066813458,228.809998,184.1125396,0.037976226,227.550003,4340.069136,0.895210317,230.2924998,0.75,235,7.190002,3.046611017,5.70750025,2.418432309,,4848.1,1144151.6,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
14-08-2019,231.5,4419.007027,0.462113549,231.210007,2111.940708,0.220854235,216.690002,3031.652264,0.317032216,227.652504,0.75,219.619995,0.289993,0.125266955,3.847496,1.661985313,,9562.6,2213741.9,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
15-08-2019,221.559998,6986.797347,0.856267139,220.860001,627.1231636,0.076857096,211.550003,545.6794893,0.066875765,218.7075008,0.75,215.639999,0.699997,0.315940155,2.85249725,1.287460406,,8159.6,1807840.96,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
16-08-2019,222.240005,1501.791354,0.294555527,216.660004,276.2973856,0.054191897,216.020004,3320.411261,0.651252576,217.8950043,0.75,219.940002,5.580001,2.51079953,4.34500075,1.955093886,,5098.5,1133090.665,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
19-08-2019,227.830002,3639.316632,0.685421996,224.210007,212.2227034,0.039969622,221.699997,1458.060664,0.274608382,224.4875033,0.75,226.830002,3.619995,1.588901799,3.34249875,1.467102103,,5309.6,1209686.179,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
20-08-2019,229.089996,1712.316704,0.415086954,227.619995,1317.130497,0.319288882,224.539993,1095.752799,0.265624163,227.2174948,0.75,225.860001,1.470001,0.641669661,1.87250125,0.817364915,,4125.2,945042.0515,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
21-08-2019,223.220001,3967.154193,0.50898146,222.009995,3112.137409,0.39928376,217.600006,715.0083983,0.09173478,221.2099993,0.75,220.830002,1.210006,0.542068809,2.01000175,0.900457728,,7794.3,1739843.654,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
22-08-2019,225.399994,2880.142344,0.439113027,222.800003,2155.117716,0.32857413,218.220001,1523.73994,0.232312843,222.3050003,0.75,222.149994,2.599991,1.153500918,3.09499375,1.373111727,,6559,1478398.561,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
23-08-2019,221.169998,8302.387223,0.972335889,219.970001,221.5995844,0.025952684,211,14.61319229,0.001711427,218.0275,0.75,211.399994,1.199997,0.542567713,3.142498,1.420851846,,8538.6,1888482.145,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
26-08-2019,215.020004,2039.919356,0.403792505,213.600006,522.9669336,0.103518861,211.539993,2489.01371,0.492688634,213.4400023,0.75,215,1.419998,0.660402741,1.58000175,0.734816166,,5051.9,1086259.558,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
27-08-2019,218.800003,2133.603103,0.393929896,215.740005,630.5322676,0.116415987,212.029999,2652.064629,0.489654117,215.577503,0.75,214.080002,3.059998,1.398536544,3.2225,1.472806196,,5416.2,1185064.576,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
28-08-2019,217.25,432.9162015,0.134216773,213.690002,2031.843036,0.629931185,212.309998,760.7407622,0.235852042,214.2350005,0.75,215.589996,3.559998,1.638664212,3.0149995,1.387801841,,3225.5,700739.875,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
29-08-2019,223.399994,4709.618343,0.909280499,219,351.7007279,0.067902448,218,118.1809293,0.022817054,219.8499985,0.75,221.710007,4.399994,1.969558692,3.5499955,1.589075916,,5179.5,1157100.269,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
30-08-2019,232.440002,6505.629274,0.697983958,229.149994,61.44340256,0.006592215,224.210007,2753.527323,0.295423827,228.7374993,0.75,225.610001,3.290008,1.415422462,3.70250275,1.592885355,,9320.6,2166480.283,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
03-09-2019,228.949997,2428.093037,0.453501623,224.080002,1931.101312,0.36067711,223.160004,994.9056503,0.185821268,225.0675013,0.75,225.009995,4.869995,2.127099831,3.88249575,1.695783272,,5354.1,1225821.179,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
04-09-2019,228.460007,3188.038773,0.55338288,226.889999,527.3820677,0.091543494,219.210007,2045.579159,0.355073626,225.362503,0.75,220.679993,1.570008,0.687213496,3.097504,1.35581892,,5761,1316158.1,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
05-09-2019,229.800003,734.9949875,0.099386771,222.5,6338.425202,0.857088313,220.850006,321.8798101,0.043524916,223.9125023,0.75,229.580002,7.300003,3.176676634,5.88750075,2.562010737,,7395.3,1699439.962,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
06-09-2019,229.639999,1582.559958,0.377753367,227.199997,682.4460478,0.162898278,225.169998,1924.393994,0.459348354,227.3024978,0.75,227.449997,2.440002,1.062533535,2.33750125,1.017898128,,4189.4,962053.8118,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
09-09-2019,233.759995,1265.763554,0.263552492,230,2579.760036,0.537147862,229.229996,957.1764103,0.199299646,230.7474978,0.75,231.789993,3.759995,1.608485233,3.01249725,1.288713772,,4802.7,1122679.128,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
10-09-2019,235.539993,1346.003527,0.275611427,230.800003,1034.531853,0.211833621,228.940002,2503.164621,0.512554952,231.5200003,0.75,235.539993,4.73999,2.012392859,4.01999275,1.706713454,,4883.7,1150306.664,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
11-09-2019,248.169998,4584.570335,0.4565032,237.380005,5010.274629,0.498892204,236,447.9550364,0.044604596,239.732502,0.75,247.100006,10.789993,4.347823301,8.437496,3.39988559,,10042.8,2492321.656,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
12-09-2019,253.5,5424.897008,0.632183961,247.699997,1016.231402,0.118425325,244.399994,2140.07159,0.249390713,248.324997,0.75,245.869995,5.800003,2.287969625,5.175003,2.041421302,,8581.2,2175334.2,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
13-09-2019,248.449997,1552.780937,0.292255169,246.960007,1580.912039,0.297549837,244.869995,2179.407023,0.410194994,246.8100015,0.75,245.199997,1.48999,0.599714236,1.6399955,0.660090771,,5313.1,1320039.679,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
16-09-2019,247.429993,1708.235889,0.361294365,246,951.0582164,0.201150191,241.169998,2068.805895,0.437555444,245.1499978,0.75,242.809998,1.429993,0.577938423,2.27999525,0.921470846,,4728.1,1169873.75,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
17-09-2019,245.600006,517.9033311,0.133984408,242.470001,1603.637267,0.414869682,240.369995,1743.859402,0.45114591,242.7275008,0.75,244.789993,3.130005,1.274431972,2.87250525,1.1695868,,3865.4,949342.2632,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
18-09-2019,248.169998,218.3946524,0.052370307,245,572.8638262,0.137370828,242.369995,3378.941521,0.810258866,245.1349983,0.75,243.490005,3.169998,1.277349408,3.03499975,1.222951918,,4170.2,1034918.526,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
19-09-2019,247.940002,3690.493169,0.769526079,246,898.6501304,0.187382737,244.839996,206.6567003,0.043091184,246.1949995,0.75,246.600006,1.940002,0.782448167,1.7450025,0.703800309,,4795.8,1189070.662,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
20-09-2019,246.949997,2936.581828,0.462235452,246.490005,3311.932969,0.521317955,238.160004,104.4852032,0.016446593,244.5225028,0.75,240.619995,0.459992,0.186269288,2.42749425,0.982990192,,6353,1568873.331,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
23-09-2019,245.179993,808.5825954,0.186300768,240,549.4333115,0.126591703,239.220001,2982.184093,0.687107528,241.0999985,0.75,241.229996,5.179993,2.112730707,4.0799945,1.664081335,,4340.2,1064130.206,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
24-09-2019,241.990005,2087.158635,0.161901923,241.520004,4183.593549,0.324523411,222.610001,6620.747815,0.513574667,236.9100035,0.75,223.210007,0.470001,0.194223311,5.0800015,2.099260876,,12891.5,3119614.149,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
25-09-2019,228.979996,7614.343142,0.8077079,224.559998,1022.995207,0.108516427,218.360001,789.7616509,0.083775673,224.1149983,0.75,228.699997,4.419998,1.93029875,4.86499775,2.124638761,,9427.1,2158617.32,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
26-09-2019,243.309998,206.8860636,0.017408058,230.660004,1158.80045,0.097505192,227.399994,10518.81349,0.88508675,233.0075,0.75,242.559998,12.649994,5.19912626,10.302498,4.234309352,,11884.5,2891617.671,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
27-09-2019,248.710007,7758.290098,0.697913902,242.199997,89.75898355,0.008074465,238.729996,3268.350918,0.294011633,242.9599993,0.75,242.130005,6.51001,2.61751028,5.75000775,2.311932608,,11116.4,2764759.922,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
30-09-2019,243.979996,5573.954783,0.947983738,243,251.6257094,0.042794944,236.110001,54.21950813,0.009221318,241.5224993,0.75,240.869995,0.979996,0.401670635,2.45749675,1.007253377,,5879.8,1434553.58,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
01-10-2019,245.949997,5895.841692,0.95671335,241.5,90.05064311,0.014612443,239.130005,176.7076647,0.028674206,242.0200005,0.75,244.690002,4.449997,1.809309638,3.9299965,1.597884346,,6162.6,1515691.452,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
02-10-2019,244.649994,3847.303721,0.68318779,243.289993,52.8363023,0.009382445,239.429993,1731.259976,0.307429765,242.6649933,0.75,243.130005,1.360001,0.555896601,1.98500075,0.811363498,,5631.4,1377721.976,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
03-10-2019,234.479996,7261.38548,0.481380588,231.860001,4075.10068,0.270151525,224.279999,3748.013839,0.248467887,230.6199993,0.75,233.029999,2.619995,1.117363973,3.85999675,1.64619448,,15084.5,3537013.5,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
04-10-2019,234.779999,4629.760739,0.579082019,231.610001,2040.699716,0.255246994,228.070007,1324.539545,0.165670988,231.517502,0.75,231.429993,3.169998,1.350199341,3.262497,1.389597501,,7995,1877066.092,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
07-10-2019,238.559998,4205.286762,0.521476,229.800003,134.194232,0.016640737,228.550003,3724.719006,0.461883263,231.6775018,0.75,237.720001,8.759995,3.672030128,6.88249625,2.885016896,,8064.2,1923795.536,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
08-10-2019,243.940002,5815.757504,0.670157118,235.869995,80.63664966,0.009291863,234.5,2781.805846,0.320551018,237.544998,0.75,240.050003,8.070007,3.308193381,6.395004,2.6215479,,8678.2,2116960.125,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
09-10-2019,247.300003,2933.708368,0.425520476,241.320007,3682.751034,0.53416556,240.649994,277.9405984,0.040313965,242.6475028,0.75,244.529999,5.979996,2.418114002,4.65250025,1.881318315,,6894.4,1704985.141,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
10-10-2019,249.279999,5960.384006,0.948607261,245.279999,240.6454685,0.038299217,241.580002,82.27052576,0.013093522,245.3549998,0.75,244.740005,4,1.604621316,3.92499925,1.574534365,,6283.3,1566301.018,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
11-10-2019,251.080002,5301.039795,0.625461901,247.149994,627.6393947,0.074054251,246.809998,2546.72081,0.300483849,248.047497,0.75,247.889999,3.930008,1.565241345,3.032505,1.207784362,,8475.4,2128003.449,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
14-10-2019,258.549988,9707.404465,0.951240026,247.899994,306.5097412,0.030035251,247.130005,191.0857939,0.018724723,250.3699953,0.75,256.959991,10.649994,4.119123765,8.17999275,3.163795448,,10205,2638502.628,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
15-10-2019,260,3297.222353,0.512564102,257.700012,2861.154438,0.444775904,254.119995,274.4232084,0.042659994,257.3800048,0.75,257.890015,2.299988,0.884610769,2.61999525,1.007690481,,6432.8,1672528,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
16-10-2019,262.100006,576.2109696,0.086206216,257.390015,5138.298851,0.768734587,256.920013,969.5901792,0.145059197,258.4500123,0.75,259.75,4.709991,1.797020562,3.64999375,1.392595828,,6684.1,1751902.65,1,Jaipur,0.99942524,0.999389119,0.999575012,0.999726036,0.999726036
